customer_age,annual_income,spending_score,purchase_frequency,website_visits,time_on_app,discount_usage,days_since_last_purchase,loyalty_points,social_media_engagement,preferred_payment_mode,city_tier
42,106731.55,93,7,49,,15.68,18,2500,4.21,UPI,Tier1
33,100970.16,79,9,18,31.85,82.7,59,8790,2.37,UPI,Tier1
64,74702.79,20,6,13,47.64,52.77,34,3664,3.66,Credit Card,Tier1
57,46551.23,44,12,6,56.4,83.38,15,6210,5.36,Credit Card,Tier2
68,36180.27,36,3,33,62.83,66.67,60,5459,4.19,Cash,Tier1
25,56477.6,69,13,65,41.41,17.5,100,4040,7.88,Credit Card,Tier2
35,81570.7,37,6,39,66.38,19.83,85,8030,4.82,UPI,Tier1
45,105186.24,33,8,73,55.24,91.19,68,7663,2.07,Credit Card,Tier1
33,74183.83,82,9,9,50.19,71.95,48,4232,6.19,Cash,Tier1
69,90711.9,19,10,48,49.63,49.7,97,9901,5.25,Credit Card,Tier2
36,59603.24,51,7,54,30.76,73.67,87,9896,3.22,Debit Card,Tier1
59,78700.92,32,12,59,,94.78,56,5218,6.42,UPI,Tier2
34,83113.85,22,10,48,56.35,87.99,62,7980,3.52,UPI,Tier2
62,21448.93,1,15,73,35.29,45.15,32,4573,6.77,UPI,Tier2
30,,54,7,66,9.42,1.61,73,8558,3.17,UPI,Tier3
24,85893.41,89,11,11,59.86,33.18,44,4258,1.12,Credit Card,Tier2
44,71038.3,20,11,73,79.12,30.25,5,1152,8.37,Cash,Tier2
27,38676.67,58,9,5,34.63,34.37,59,2432,6.06,Cash,Tier3
51,11537.31,35,8,77,47.2,95.11,37,9451,6.14,Credit Card,Tier1
53,56952.82,70,4,43,66.7,25.07,88,8300,1.03,UPI,Tier1
42,63425.11,70,4,13,64.43,31.48,26,6854,2.41,Debit Card,Tier2
23,45553.7,61,7,56,45.97,32.84,20,7961,4.71,Credit Card,Tier1
41,68147.87,63,9,40,61.53,78.4,97,5372,9.69,Debit Card,Tier1
35,76140.51,61,8,48,45.3,61.59,48,9156,7.5,UPI,Tier1
40,79755.12,57,11,71,18.48,85.82,18,2977,2.26,Cash,Tier1
23,13169.78,3,8,30,78.35,14.46,37,9498,5.06,UPI,Tier2
46,36085.73,95,7,15,46.12,62.26,98,5750,5.88,Cash,Tier3
42,58298.3,99,12,47,7.21,81.09,70,2340,4.61,UPI,Tier2
34,77587.81,45,10,32,44.9,80.7,84,6531,2.53,Cash,Tier3
63,75763.15,15,8,44,77.95,36.26,94,4787,6.88,UPI,Tier1
41,75381.14,17,8,15,55.41,78.66,93,5884,5.4,Cash,Tier3
28,,15,8,16,50.35,86.33,14,7508,9.49,Debit Card,Tier1
43,57792.06,5,10,46,78.84,13.62,105,4886,7.35,Cash,Tier3
68,48976.76,86,9,37,39.0,34.98,72,6626,2.19,Debit Card,Tier1
51,81900.27,46,6,9,53.04,72.2,92,4849,3.54,Credit Card,Tier1
45,44749.25,11,8,25,64.29,42.95,93,2312,5.09,UPI,Tier3
20,,64,2,34,,99.72,14,1749,6.03,Debit Card,Tier1
28,69572.77,92,8,37,29.18,28.87,26,7975,6.1,UPI,Tier2
55,64009.02,14,5,78,47.99,42.57,98,9381,5.08,Cash,Tier1
31,,39,14,5,59.81,9.92,22,8941,8.88,UPI,Tier2
68,35178.08,67,9,33,78.11,77.19,88,4432,4.52,Cash,Tier3
43,50751.64,55,8,75,34.38,,118,1250,7.96,UPI,Tier1
65,57739.85,42,11,55,67.9,97.89,113,6465,4.15,Debit Card,Tier3
38,12881.47,75,7,69,49.17,79.1,40,5352,3.58,Debit Card,Tier1
56,60658.19,94,10,52,67.12,29.1,1,3586,4.11,Credit Card,Tier1
47,85335.86,5,5,37,33.82,73.88,75,4306,7.09,Credit Card,Tier2
25,77478.79,52,12,7,23.32,44.52,105,8163,4.44,Debit Card,Tier1
68,54083.47,22,8,70,24.69,98.06,15,9382,2.75,Credit Card,Tier1
37,66032.6,77,6,22,49.82,78.74,89,2980,6.13,Credit Card,Tier2
65,52764.38,44,6,22,45.44,37.3,111,7021,2.37,Credit Card,Tier1
49,68272.74,85,9,77,,79.34,81,6563,6.25,UPI,Tier3
39,,59,10,16,43.03,37.22,18,8244,6.05,Credit Card,Tier3
24,86306.97,25,5,31,84.26,63.82,29,8459,9.8,Debit Card,Tier3
26,76457.47,21,12,63,71.73,10.62,88,4117,2.62,UPI,Tier3
62,54156.53,92,4,73,47.95,44.52,7,2341,9.97,Credit Card,Tier3
18,81498.64,64,8,39,44.81,7.5,95,6106,2.33,Credit Card,Tier3
46,27888.71,68,8,30,24.94,51.57,3,8004,8.62,Debit Card,Tier2
25,59448.22,93,5,14,40.04,57.55,15,7823,8.64,UPI,Tier1
21,77841.65,47,8,78,,74.7,2,3125,3.11,Debit Card,Tier1
52,81289.27,35,5,56,22.26,35.87,34,6297,1.7,Cash,Tier3
20,79737.46,87,6,7,41.3,78.16,107,3107,2.87,Cash,Tier2
62,71486.28,7,8,25,49.53,60.38,36,6820,4.27,Credit Card,Tier2
57,60694.05,56,9,38,64.13,56.83,111,1824,4.93,Cash,Tier1
24,76835.47,52,9,58,71.24,21.91,53,5032,6.76,Credit Card,Tier2
44,44037.06,46,8,30,,93.4,71,7534,6.43,UPI,Tier2
18,46417.1,9,6,14,47.26,17.73,45,2003,7.75,Cash,Tier1
44,66358.16,58,8,24,30.44,6.87,48,8875,7.29,Cash,Tier1
33,68810.35,23,3,59,,,73,8869,1.22,Debit Card,Tier2
55,24836.47,3,9,51,57.92,35.57,32,2386,7.89,Cash,Tier2
24,75013.22,61,3,53,31.68,82.41,57,9274,5.98,Cash,Tier2
61,82000.02,9,10,66,20.43,93.18,105,5686,9.5,Cash,Tier3
40,63299.72,53,5,12,42.39,40.12,106,5459,3.56,Debit Card,Tier1
58,117238.26,68,10,19,46.22,13.98,41,2678,4.07,Cash,Tier1
28,49975.43,49,5,17,22.93,10.22,31,4311,4.31,Cash,Tier3
59,57056.08,89,10,29,60.87,18.06,88,9542,6.77,Cash,Tier1
50,56308.53,70,5,49,,27.4,2,6056,4.04,UPI,Tier2
67,63323.87,48,12,53,34.19,63.64,11,7242,3.77,Credit Card,Tier2
53,57768.05,82,7,46,40.84,76.72,66,9772,2.65,UPI,Tier2
54,34050.17,7,9,32,61.48,45.35,72,7791,4.13,Cash,Tier3
58,52975.94,99,8,65,50.32,86.3,114,1870,7.39,Credit Card,Tier1
34,62852.34,31,6,43,31.99,80.58,61,5105,3.84,Cash,Tier2
52,92028.59,56,7,42,32.12,0.79,62,7054,7.55,Credit Card,Tier1
65,113449.35,96,7,14,71.6,57.14,3,8468,4.77,UPI,Tier2
22,94380.43,99,14,56,33.82,40.67,119,5831,7.42,Credit Card,Tier3
65,47941.66,61,10,63,35.14,47.68,84,7404,8.97,Credit Card,Tier3
49,49692.19,92,5,17,23.54,60.9,73,3324,1.33,Credit Card,Tier1
20,61494.77,5,6,29,42.33,58.38,75,6091,4.18,Credit Card,Tier3
69,104260.3,30,7,59,43.21,89.47,28,6550,4.38,UPI,Tier1
64,61360.67,22,8,21,42.96,35.58,26,4532,6.16,Debit Card,Tier1
52,35794.84,17,12,10,25.28,60.15,61,1138,5.55,Cash,Tier2
69,53974.1,10,9,25,11.01,94.37,58,8808,7.17,Credit Card,Tier3
31,81655.23,71,3,25,48.42,35.91,88,9619,1.05,Credit Card,Tier3
65,80178.69,68,10,32,46.2,49.84,37,7600,9.29,Credit Card,Tier1
48,60595.23,42,6,76,41.34,7.14,43,5454,6.2,UPI,Tier1
48,80035.12,27,12,67,55.54,90.97,13,2991,7.04,Cash,Tier1
34,14990.21,7,5,24,60.05,80.42,20,7885,4.19,UPI,Tier2
41,67284.24,23,10,9,71.0,5.6,31,5297,3.13,UPI,Tier1
69,83935.08,75,11,27,13.55,71.18,82,4931,7.19,Cash,Tier1
40,46677.01,8,6,13,50.34,,90,1990,8.96,UPI,Tier2
35,,8,6,13,23.04,76.74,50,4095,2.73,Cash,Tier2
67,23938.14,5,10,56,73.5,57.66,116,6754,9.62,Debit Card,Tier3
31,99977.7,71,6,33,79.47,91.6,52,4926,2.7,Cash,Tier1
67,49156.61,86,10,41,82.69,71.87,53,9121,5.46,Credit Card,Tier2
32,70302.95,2,4,34,17.4,10.3,112,9245,3.62,Credit Card,Tier2
32,,88,6,21,,22.31,50,7556,6.67,Credit Card,Tier2
23,98265.49,51,12,54,28.46,15.2,101,2380,2.0,Debit Card,Tier2
44,61614.25,66,9,8,53.69,31.07,66,137,1.01,Cash,Tier2
32,53132.54,12,6,71,29.89,26.01,62,6508,7.98,Debit Card,Tier2
67,68807.49,47,7,50,31.3,26.54,114,2621,8.45,UPI,Tier1
53,93249.77,55,6,23,47.88,,91,1192,5.56,Cash,Tier3
25,61256.2,26,5,5,82.54,2.25,83,6424,5.31,Credit Card,Tier1
32,43992.88,45,18,76,52.78,27.61,82,1254,1.59,Credit Card,Tier1
20,31103.33,62,5,70,45.37,17.11,3,1088,8.58,Cash,Tier3
64,38131.46,70,13,56,,5.87,105,9564,8.17,UPI,Tier3
30,84016.61,87,9,7,,42.79,90,2467,8.45,Credit Card,Tier2
58,57946.26,2,10,48,50.34,79.55,48,5618,3.12,Debit Card,Tier3
51,51634.54,26,15,35,85.57,,50,4657,5.99,Credit Card,Tier1
41,49248.72,14,5,14,13.24,70.36,45,654,8.44,Credit Card,Tier1
57,66871.01,82,8,78,17.99,11.62,89,1719,3.64,UPI,Tier3
49,59731.99,57,10,58,63.87,44.29,103,8161,8.81,Cash,Tier3
49,58991.09,32,11,56,53.01,20.99,1,3322,6.72,Cash,Tier2
47,94685.13,62,2,62,46.21,,1,7760,4.89,UPI,Tier2
69,98836.36,78,6,73,9.22,23.31,94,8951,4.54,Credit Card,Tier3
66,29579.52,30,8,74,37.34,78.85,66,1891,8.16,Cash,Tier1
30,72207.04,13,2,62,69.24,57.47,113,8369,9.38,Cash,Tier2
18,47909.03,40,6,35,35.74,22.91,28,1925,1.22,Credit Card,Tier2
51,59538.48,31,8,40,37.47,22.54,27,6468,1.73,Cash,Tier1
32,71804.12,37,9,18,47.86,24.19,57,8500,9.37,Debit Card,Tier3
61,60320.16,45,5,78,,79.13,72,6929,9.18,Cash,Tier3
31,70070.12,86,12,45,49.02,63.21,111,8925,9.14,Debit Card,Tier3
46,79805.34,59,6,12,18.78,25.82,25,6387,9.86,Credit Card,Tier2
51,71480.69,28,8,74,65.22,38.01,83,8800,8.66,Credit Card,Tier1
35,50769.6,61,9,36,58.17,,13,6280,1.72,Debit Card,Tier1
24,51157.61,19,4,47,40.53,28.63,95,741,5.46,UPI,Tier2
46,33326.48,43,12,34,18.27,77.57,4,3751,5.94,Debit Card,Tier1
48,46213.75,59,10,51,21.72,43.5,70,9081,8.72,Credit Card,Tier2
42,108165.5,16,7,7,,25.24,61,4507,7.7,Debit Card,Tier2
55,47575.92,69,7,14,50.64,61.34,35,1681,9.5,Debit Card,Tier2
31,38745.67,44,8,21,39.58,59.02,13,7151,1.45,Credit Card,Tier1
25,72038.41,66,9,64,27.2,60.22,72,306,1.36,Debit Card,Tier3
44,62571.98,10,5,18,44.9,57.08,87,2077,9.4,Credit Card,Tier2
19,60696.95,47,9,14,65.22,,35,1919,8.42,Debit Card,Tier1
34,95999.01,19,7,21,42.91,42.36,106,6656,8.85,UPI,Tier1
54,77080.79,84,7,23,30.52,89.51,77,9566,9.31,Cash,Tier1
31,53340.16,93,10,13,36.92,84.32,58,3030,7.57,Cash,Tier2
42,55661.53,89,11,68,,94.46,111,2647,7.06,Cash,Tier2
47,53943.1,81,6,50,53.44,66.96,86,2169,2.79,UPI,Tier1
46,,51,9,63,38.35,79.63,62,3309,5.21,Cash,Tier3
37,58220.75,13,15,74,44.45,2.53,116,699,9.42,Credit Card,Tier1
38,25550.62,63,12,52,52.54,84.24,104,7545,3.99,Credit Card,Tier3
39,63936.97,16,7,9,57.47,33.97,42,6645,4.41,Cash,Tier2
52,31185.43,53,10,67,44.03,88.84,29,5339,2.3,UPI,Tier3
54,113053.07,35,4,32,37.04,39.57,6,3359,6.09,Cash,Tier3
33,43755.31,59,5,47,50.87,71.58,16,8002,2.8,Debit Card,Tier3
67,61438.98,39,6,12,42.67,97.13,59,9184,7.37,Credit Card,Tier1
66,70680.46,67,11,38,29.28,73.15,23,6362,9.05,Cash,Tier2
60,58649.52,73,12,45,43.72,43.21,39,4008,9.62,Credit Card,Tier3
34,58619.33,61,11,56,30.48,60.13,40,5261,6.25,Credit Card,Tier3
33,74280.2,50,10,21,,28.4,32,3930,2.81,Debit Card,Tier3
19,98576.75,53,7,9,37.68,78.84,87,3914,8.12,Credit Card,Tier1
21,81885.2,46,8,33,56.2,53.96,3,2410,1.67,Cash,Tier3
38,97527.31,52,8,23,33.55,18.42,73,5404,7.34,Cash,Tier2
56,41974.38,29,7,30,90.74,54.89,6,8223,6.71,UPI,Tier3
51,71981.98,5,9,79,56.96,52.67,4,3527,3.69,Credit Card,Tier1
47,68415.41,67,9,48,19.43,14.76,20,6130,8.57,Credit Card,Tier1
23,72724.01,74,8,29,25.3,15.39,101,6659,2.53,Credit Card,Tier3
34,95277.1,95,13,22,57.39,54.64,5,3874,9.27,Credit Card,Tier2
56,60142.64,75,6,43,33.67,,42,9588,2.75,UPI,Tier1
42,56078.93,81,10,45,29.57,65.25,14,9136,5.34,Credit Card,Tier2
22,76747.58,40,11,34,29.97,78.61,3,599,8.65,Credit Card,Tier3
22,25879.54,72,10,62,,59.62,19,6152,4.06,Debit Card,Tier2
37,59789.25,2,6,39,44.08,11.17,91,4414,9.66,Debit Card,Tier2
33,62047.65,68,8,55,47.99,20.35,94,2366,5.61,Cash,Tier1
68,44752.11,62,9,58,37.15,82.13,99,4020,4.48,Credit Card,Tier2
58,88255.3,80,5,51,23.68,32.37,66,261,4.79,UPI,Tier1
54,41630.71,58,11,49,42.51,77.98,66,8912,1.83,Debit Card,Tier1
57,62010.79,85,6,57,72.67,42.26,15,2136,4.05,Debit Card,Tier1
26,,69,12,71,49.55,48.33,72,1396,3.39,Credit Card,Tier1
22,94775.93,58,9,70,47.22,,30,3449,1.36,Cash,Tier2
59,64767.76,35,8,68,30.48,31.37,102,8928,9.56,Credit Card,Tier2
19,85595.38,14,10,48,40.04,16.03,49,198,4.04,Credit Card,Tier2
26,80413.1,15,9,52,51.38,60.27,55,4495,3.21,Credit Card,Tier3
60,67716.07,6,7,77,46.2,58.51,57,7599,8.39,Credit Card,Tier2
53,41030.71,16,7,43,60.03,47.65,87,4624,2.17,UPI,Tier2
39,33439.22,87,9,69,59.78,87.58,95,5923,7.83,Credit Card,Tier2
39,67343.12,95,8,41,53.98,1.32,33,9403,9.04,UPI,Tier1
39,53060.67,46,6,21,21.35,38.22,68,7483,3.75,UPI,Tier3
51,85223.74,63,9,15,56.74,59.39,103,8788,6.82,Debit Card,Tier3
46,81408.84,12,10,15,48.68,7.43,10,4425,3.84,Credit Card,Tier1
55,60938.56,41,5,58,62.34,2.18,1,6894,5.67,UPI,Tier3
63,39530.32,19,9,70,61.37,71.77,26,9073,3.56,Cash,Tier3
50,76236.18,76,8,12,50.04,,39,7079,4.73,Credit Card,Tier2
35,42605.11,77,6,18,33.63,58.82,109,9578,6.91,UPI,Tier1
24,48313.79,2,7,50,39.42,63.0,97,6464,6.4,Cash,Tier3
18,43452.85,20,7,72,54.29,45.89,51,6600,1.46,UPI,Tier1
50,61952.98,95,8,20,42.88,85.94,28,5228,5.19,Debit Card,Tier2
18,90744.23,9,12,75,40.09,24.45,59,3812,2.06,Debit Card,Tier1
41,64889.1,21,9,37,36.26,36.12,94,578,4.12,Credit Card,Tier2
21,55249.19,8,8,10,40.31,25.36,61,5113,9.05,UPI,Tier2
21,31436.47,39,8,56,61.9,15.06,9,4929,1.1,Cash,Tier1
35,77146.74,37,9,12,38.64,93.67,99,8107,3.44,Debit Card,Tier2
44,47831.1,29,6,34,42.3,14.7,42,6860,6.02,Credit Card,Tier3
60,67585.39,83,9,11,27.29,81.53,98,9873,3.88,UPI,Tier3
49,57207.19,35,13,23,45.9,74.16,116,2254,6.44,Cash,Tier3
50,83439.9,38,12,67,62.8,,110,3368,5.26,UPI,Tier2
45,61540.8,90,11,7,29.09,1.19,70,2215,4.98,UPI,Tier2
59,63703.62,75,7,78,54.76,3.86,19,5473,7.99,Credit Card,Tier1
58,75686.44,35,9,35,46.82,,30,8301,2.49,Credit Card,Tier1
53,,68,7,51,46.46,78.86,83,4358,7.2,Debit Card,Tier2
23,84545.83,3,9,17,71.87,87.44,75,6831,6.94,Cash,Tier2
33,63050.67,12,6,47,50.44,57.92,82,2731,8.62,UPI,Tier1
51,65070.36,32,14,77,42.85,31.72,63,5573,3.95,Cash,Tier3
40,53453.09,47,5,23,49.18,52.25,81,1588,7.2,Credit Card,Tier3
67,44100.09,63,5,31,39.43,78.35,74,756,7.27,Credit Card,Tier1
59,52839.48,26,9,38,63.08,55.74,80,2063,5.3,Debit Card,Tier3
41,48012.72,43,5,23,41.43,42.72,7,6472,4.96,UPI,Tier1
66,79374.1,77,10,22,48.01,15.13,32,9184,7.36,UPI,Tier2
30,41433.71,44,9,69,52.02,96.3,117,359,5.22,Credit Card,Tier2
35,94330.63,38,7,52,29.44,2.7,104,8685,2.59,UPI,Tier2
30,81545.02,29,11,16,42.0,2.66,9,1917,8.34,UPI,Tier3
66,65451.04,55,8,74,39.75,28.83,83,4744,2.83,Debit Card,Tier2
54,65007.01,52,10,23,64.11,62.62,54,9267,2.67,Debit Card,Tier3
60,52739.81,19,9,30,41.06,43.93,89,2467,7.64,Cash,Tier2
56,70941.86,35,6,42,55.55,,98,4655,3.08,Debit Card,Tier2
59,88938.03,48,8,29,53.58,32.87,105,776,3.09,Debit Card,Tier1
34,49530.56,91,4,16,33.33,20.37,65,9308,7.08,Credit Card,Tier1
32,31265.37,60,8,67,41.0,26.68,112,1135,1.52,Debit Card,Tier3
35,80470.8,31,11,44,37.38,99.51,3,7814,3.0,UPI,Tier3
40,72136.05,3,5,32,43.84,57.55,96,7144,4.94,UPI,Tier3
68,40355.63,35,6,10,57.23,48.16,80,1880,3.57,Cash,Tier2
47,48865.39,88,6,64,50.94,22.29,22,6004,6.79,Credit Card,Tier3
51,46099.71,52,13,56,64.04,17.99,69,2046,1.78,Cash,Tier2
21,49060.29,71,8,27,20.92,,71,2220,4.64,Cash,Tier1
20,57878.98,51,15,6,41.33,74.16,34,4711,7.18,UPI,Tier3
24,59135.96,56,12,77,44.13,62.41,105,5949,7.95,Cash,Tier3
35,50682.54,99,7,30,54.47,51.87,79,5317,8.02,Debit Card,Tier3
59,48320.4,21,4,21,41.6,44.77,46,158,4.89,Cash,Tier3
24,59966.74,1,11,34,73.69,74.06,99,7218,3.82,UPI,Tier3
57,68689.21,53,5,52,44.7,70.04,96,5340,7.1,Cash,Tier3
23,58041.48,6,4,64,,44.38,48,8563,3.2,Credit Card,Tier2
39,90490.67,98,12,25,,35.81,110,2593,9.19,Credit Card,Tier1
18,76177.93,82,7,22,55.51,,89,834,2.8,Debit Card,Tier2
21,30001.39,62,12,31,45.73,13.07,104,8915,4.09,Credit Card,Tier1
63,76522.01,89,10,73,54.47,70.38,21,6863,1.4,Cash,Tier3
66,78321.97,79,6,30,54.78,51.7,41,4368,1.25,Debit Card,Tier2
69,55435.83,47,7,65,20.84,23.6,79,448,7.5,Cash,Tier3
67,32105.65,96,8,9,57.46,42.24,94,2005,8.22,Debit Card,Tier1
60,65177.47,50,7,17,37.76,83.4,14,9211,2.25,Debit Card,Tier1
46,64830.41,82,5,66,27.11,4.37,30,5691,3.46,Credit Card,Tier3
38,40323.78,31,6,62,39.23,89.15,23,9836,2.47,Debit Card,Tier1
43,33073.18,64,6,44,49.45,17.66,4,8137,3.22,UPI,Tier1
31,63073.82,29,7,41,28.38,94.54,91,6084,3.4,Debit Card,Tier2
26,59872.3,15,8,52,24.6,72.31,24,3107,8.13,Debit Card,Tier2
64,55820.16,58,7,45,53.58,15.93,94,5352,2.1,Credit Card,Tier1
29,63164.96,23,5,49,26.28,9.13,78,1198,6.4,UPI,Tier3
59,40738.92,38,4,60,51.15,30.78,72,7568,3.42,UPI,Tier2
68,55433.95,41,8,19,37.88,66.79,4,905,5.35,Credit Card,Tier3
68,76733.15,75,8,77,68.11,5.15,94,6433,3.58,Cash,Tier3
23,57300.66,15,4,64,34.28,92.9,32,3056,7.14,Cash,Tier3
37,28216.61,87,13,27,69.03,40.13,41,9860,6.78,Cash,Tier3
41,54600.77,3,10,25,26.94,28.56,12,2983,3.48,Debit Card,Tier2
44,41456.51,83,15,55,42.63,81.4,78,5859,6.21,Credit Card,Tier3
55,283508.0,1,40,40,46.03,87.31,5,9542,2.2,UPI,Tier2
25,72014.42,88,10,38,50.31,70.7,27,9769,9.27,Debit Card,Tier2
18,28506.96,75,14,70,25.81,51.11,113,357,9.56,Cash,Tier2
66,81698.29,94,11,31,49.79,3.04,100,6864,9.67,Credit Card,Tier1
66,40531.9,11,10,5,51.58,84.68,11,2533,7.28,Credit Card,Tier3
41,99302.01,60,9,57,62.55,16.41,73,9250,5.32,Debit Card,Tier3
64,63926.92,65,9,42,42.52,58.15,64,271,9.46,Debit Card,Tier1
24,37579.34,76,8,43,47.21,,110,4985,1.43,Debit Card,Tier3
36,,4,8,32,43.7,52.59,17,4399,5.27,UPI,Tier1
39,72658.1,25,4,33,44.55,72.52,7,9369,8.37,UPI,Tier1
52,56391.4,72,14,37,43.56,81.99,91,7712,5.08,UPI,Tier1
47,62873.61,79,9,73,39.26,,40,8808,8.46,Credit Card,Tier3
46,100481.17,43,10,38,59.79,33.32,8,8095,9.71,Credit Card,Tier2
39,49616.63,94,8,12,42.23,67.58,91,980,3.23,Cash,Tier1
28,66319.18,40,8,39,,21.47,26,3376,2.63,Credit Card,Tier2
37,96236.58,96,10,23,58.97,89.09,101,3330,9.53,Credit Card,Tier2
46,70951.3,99,9,62,36.4,3.17,67,4403,3.01,Credit Card,Tier2
68,29654.74,85,5,46,47.2,80.0,86,9509,6.65,Debit Card,Tier3
58,76118.56,95,2,60,46.01,10.89,18,5358,4.97,UPI,Tier1
59,39413.94,91,15,79,50.62,91.82,73,8059,4.22,Credit Card,Tier2
51,95949.77,44,9,65,25.5,38.57,50,9408,2.17,Cash,Tier3
18,46896.91,72,13,66,30.67,46.63,93,8333,6.14,Cash,Tier2
48,130329.21,59,8,34,40.43,43.92,97,9165,3.79,Credit Card,Tier2
47,97282.27,23,11,69,40.15,57.08,45,7530,5.05,Credit Card,Tier2
65,47474.52,62,9,47,34.26,62.3,7,3859,6.83,Debit Card,Tier3
35,65440.3,23,11,51,29.01,96.13,97,4835,9.9,Credit Card,Tier1
34,81580.17,58,9,14,,9.22,69,8948,4.12,Credit Card,Tier1
55,82240.53,55,5,67,41.61,73.5,37,4449,4.52,UPI,Tier1
31,74731.4,33,2,66,62.66,14.56,74,6058,4.48,Debit Card,Tier2
40,92547.5,77,10,76,66.48,51.83,112,3494,5.07,UPI,Tier2
42,62294.68,63,4,37,33.09,46.18,8,8482,5.81,Credit Card,Tier3
32,56932.21,60,8,62,63.96,97.51,1,9605,1.27,Cash,Tier1
63,57368.99,99,6,61,38.55,7.8,40,6808,8.57,Debit Card,Tier1
39,83884.21,61,16,61,44.48,26.46,17,5144,6.27,UPI,Tier1
20,73033.98,80,10,58,70.42,1.36,78,8955,4.82,Cash,Tier1
36,71408.24,76,11,17,43.64,88.75,116,8346,1.01,Debit Card,Tier2
61,82495.15,61,8,38,32.49,34.61,30,4536,3.62,Cash,Tier3
51,19876.85,95,8,26,45.5,1.01,21,5955,3.62,UPI,Tier1
52,71821.51,69,7,47,43.08,72.28,101,5233,7.23,Cash,Tier2
67,69808.52,89,3,20,28.47,7.92,54,753,2.44,Debit Card,Tier3
18,101713.78,21,8,78,46.95,55.49,85,5854,1.87,Cash,Tier1
69,31371.06,3,8,44,47.54,64.46,112,2396,7.61,Cash,Tier2
38,99258.11,48,3,29,60.64,35.84,73,7894,5.33,Debit Card,Tier2
46,66659.0,10,4,17,52.63,53.38,84,7326,7.88,UPI,Tier3
23,75757.77,87,7,45,50.43,88.76,12,6333,2.92,Debit Card,Tier2
54,101870.21,81,8,57,24.75,14.2,94,5276,2.34,Debit Card,Tier3
18,77336.75,42,3,54,,76.5,66,1382,1.61,Debit Card,Tier2
68,73808.1,99,5,55,41.51,20.5,68,8878,4.63,Debit Card,Tier2
18,,89,10,7,49.07,,96,7657,5.55,UPI,Tier1
44,54363.48,66,9,72,58.79,82.95,3,4250,5.15,Cash,Tier2
38,,91,7,69,40.96,13.09,95,1188,7.79,Cash,Tier2
33,49258.72,46,8,40,58.45,63.62,29,1108,6.73,Credit Card,Tier2
61,64019.53,9,6,28,47.85,81.6,112,9128,4.04,Debit Card,Tier1
57,13609.52,49,12,77,51.2,88.75,78,107,5.47,Cash,Tier1
43,,4,5,23,26.65,23.26,88,3014,3.33,UPI,Tier2
33,62321.78,60,12,12,,22.19,96,3524,6.19,Credit Card,Tier3
45,57603.52,90,11,6,54.18,39.57,13,9591,2.01,UPI,Tier1
18,69834.68,96,4,34,54.59,84.56,18,5960,1.57,Cash,Tier1
53,33461.59,29,13,34,36.83,,116,9263,7.46,Credit Card,Tier3
27,107443.94,86,12,48,40.32,58.52,22,544,7.34,Debit Card,Tier1
60,62739.12,47,5,69,45.6,88.24,63,7457,6.29,UPI,Tier1
34,61791.42,77,10,42,33.29,,75,2522,3.71,Debit Card,Tier3
40,43761.28,87,6,5,42.42,10.2,64,4945,2.49,Credit Card,Tier1
24,65526.82,63,7,35,64.35,18.37,31,6535,5.04,Debit Card,Tier1
61,95513.12,31,6,40,49.56,61.31,112,4355,2.01,Debit Card,Tier2
24,87790.16,51,5,13,43.07,35.06,110,1488,6.8,Credit Card,Tier1
61,83797.63,41,5,7,,20.66,56,4342,5.78,Cash,Tier2
32,77020.78,36,7,59,34.68,69.49,24,3576,4.93,Debit Card,Tier3
51,57112.06,40,11,27,61.25,55.42,5,3043,1.27,Credit Card,Tier1
63,33096.41,95,7,59,36.29,99.6,8,9445,7.3,Cash,Tier2
62,60577.15,60,6,12,45.84,93.34,77,6585,8.9,Debit Card,Tier2
21,59810.83,15,10,18,56.57,30.76,44,8363,7.26,Debit Card,Tier2
31,88073.48,78,8,17,33.5,58.11,14,7218,5.87,Debit Card,Tier1
31,71806.59,99,9,16,2.09,37.55,74,8873,7.72,Debit Card,Tier1
33,100470.85,88,9,79,52.82,65.27,23,6974,7.61,Credit Card,Tier1
24,91344.75,30,9,16,51.26,54.37,13,8468,7.67,Debit Card,Tier2
49,54957.1,30,3,66,23.43,92.98,3,1942,3.02,UPI,Tier2
36,25507.16,27,3,43,35.69,61.96,10,1596,2.19,Credit Card,Tier2
19,95482.66,40,5,13,59.44,,103,6380,2.11,Cash,Tier1
27,94906.47,78,3,27,19.85,66.71,26,9216,1.78,Cash,Tier3
67,,45,11,24,44.23,69.9,98,9405,8.93,UPI,Tier2
34,98203.28,75,7,52,22.1,79.36,59,8264,5.54,Debit Card,Tier1
54,73406.58,47,9,39,67.53,35.14,28,3873,2.66,Cash,Tier1
29,,90,6,31,40.78,42.18,46,7112,4.79,Credit Card,Tier2
23,100525.23,56,10,65,18.95,,42,6098,1.67,UPI,Tier1
39,94583.07,54,2,58,57.82,30.55,85,1863,2.68,UPI,Tier3
49,79329.28,85,7,6,71.97,39.69,109,1195,7.75,Debit Card,Tier1
58,75410.78,9,6,50,72.16,22.92,11,6861,6.29,Cash,Tier2
37,78560.67,65,10,19,21.75,30.95,20,5207,2.43,Debit Card,Tier1
18,56198.74,70,11,25,4.64,73.65,24,7715,6.28,Credit Card,Tier3
64,63787.77,1,11,61,14.46,15.31,110,5972,5.92,UPI,Tier1
